,player_id,player,tournament_id,tournament,course,city,state,purse,no_cut,finish,position,made_cut,rounds_played,strokes,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
2208,5532,Carlos Ortiz,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T70,70.0,True,4,289,0.49,-1.08,-0.56,-0.12,-1.76,-1.1
2209,6017,C.T. Pan,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,78,78.0,True,4,295,-2.57,0.85,-1.67,-0.41,-1.22,-2.31
2210,769,Chez Reavie,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T70,70.0,True,4,289,-0.02,-0.15,0.23,-1.0,-0.92,-1.1
2211,9687,Curtis Thompson,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T67,67.0,True,4,288,-0.37,-0.33,-0.39,0.63,-0.08,-0.56
2212,4645,Cameron Tringale,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T3,3.0,True,4,274,0.71,1.27,0.54,-0.13,1.69,2.65
2213,1264,Camilo Villegas,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T67,67.0,True,4,288,-0.63,-0.22,0.59,-0.2,0.18,-0.56
2214,4425906,Cameron Young,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T20,20.0,True,4,278,-0.76,0.35,1.12,1.16,2.64,1.94
2215,9025,Daniel Berger,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T20,20.0,True,4,278,0.92,0.22,0.41,0.32,0.96,1.94
2216,5167,Dylan Frittelli,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,148,-0.37,-1.51,-2.26,-3.62,-7.39,-2.83
2217,11456,Doug Ghim,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T34,34.0,True,4,281,0.6,0.23,-0.32,0.04,-0.05,1.19
2218,3448,Dustin Johnson,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T25,25.0,True,4,279,-0.72,0.43,1.26,1.09,2.78,1.4
2219,3950,Danny Lee,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,0.8,-0.58,-3.52,0.08,-4.02,-0.89
2220,6701,David Lipsky,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T56,56.0,True,4,284,-0.42,0.14,0.26,0.23,0.63,0.43
2221,11448,Doc Redman,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T25,25.0,True,4,279,-0.44,-0.56,1.26,-0.2,0.5,1.4
2222,10058,Davis Riley,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,147,-1.37,-1.15,-2.34,1.1,-2.39,-2.33
2224,4423323,Dylan Wu,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,145,0.93,-0.82,-2.01,0.15,-2.69,-1.33
2225,5882,Emiliano Grillo,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,144,-3.17,0.44,2.15,0.82,3.41,-0.83
2226,1483,Francesco Molinari,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T62,62.0,True,4,285,0.85,-0.86,-0.52,-0.25,-1.63,0.18
2227,11333,Greyson Sigg,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T34,34.0,True,4,281,-0.22,0.31,0.87,0.1,1.28,0.9
2228,3550,Gary Woodland,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T39,39.0,True,4,282,1.19,-1.01,0.92,-0.37,-0.47,0.65
2229,4364752,Hayden Buckley,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,-0.31,0.48,1.21,0.41,2.1,-0.89
2230,4844,Harry Higgs,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,150,0.17,0.81,-1.86,-0.34,-1.39,-4.39
2231,11387,Hank Lebioda,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T46,46.0,True,4,283,-0.18,-0.41,0.98,-0.34,0.24,0.4
2232,5860,Hideki Matsuyama,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T30,30.0,True,4,280,-0.79,0.44,0.76,0.66,1.85,1.15
2233,5573,Henrik Norlander,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,-0.45,-0.79,0.39,-0.37,-0.77,-0.89
2234,5504,Hudson Swafford,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,145,-1.87,0.11,-0.75,0.76,0.12,-1.33
2235,3856,Jonas Blixt,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,2.07,-0.89,0.42,-1.36,-1.83,-0.33
2236,5902,Joseph Bramlett,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T67,67.0,True,4,288,-0.18,-1.75,-1.29,1.28,-1.76,-0.85
2237,508,Jonathan Byrd,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,142,1.25,-0.42,1.84,-2.42,-1.0,0.17
2238,6196,Joel Dahmen,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,146,-1.27,-0.94,0.13,0.86,0.05,-2.39
2239,1680,Jason Day,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T3,3.0,True,4,274,1.31,0.3,0.41,0.38,1.08,2.65
2240,110,Jason Dufner,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,1.45,1.09,1.32,-0.63,1.79,-0.33
2241,5025,James Hahn,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,142,0.35,1.24,2.0,-0.34,2.9,0.17
2242,3598,Jim Herman,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,142,0.73,-0.27,0.31,1.01,1.05,-0.39
2243,6894,Jim Knous,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,1.22,2.03,-0.83,-0.17,1.03,-0.33
2244,11099,Joaquin Niemann,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T6,6.0,True,4,275,0.53,0.14,1.23,1.15,2.52,2.4
2245,10505,J.T. Poston,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,146,-1.16,-0.87,-0.8,0.61,-1.05,-2.39
2246,9780,Jon Rahm,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T3,3.0,True,4,274,1.02,-0.88,1.01,1.25,1.38,2.65
2247,569,Justin Rose,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T6,6.0,True,4,275,0.64,0.46,1.81,-0.03,2.24,2.69
2248,10166,J.J. Spaun,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T34,34.0,True,4,281,0.03,-0.24,0.5,0.1,0.36,0.9
2249,5467,Jordan Spieth,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,148,-2.25,-0.83,-0.85,-0.82,-2.5,-2.83
2250,4848,Justin Thomas,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T20,20.0,True,4,278,0.43,-0.54,0.81,-0.3,-0.04,1.65
2251,1030,Jhonattan Vegas,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T39,39.0,True,4,282,0.48,-1.09,0.77,0.89,0.57,0.65
2252,446,Jimmy Walker,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T46,46.0,True,4,283,0.67,1.02,-0.77,-0.04,0.21,0.69
2253,4513,Keegan Bradley,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T65,65.0,True,4,287,-1.38,-0.5,1.11,0.49,1.1,-0.6
2254,3857,Kevin Chappell,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T46,46.0,True,4,283,-0.29,-0.22,1.07,-0.17,0.68,0.4
2255,4713443,Kamaiu Johnson,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,157,-3.63,-3.04,-3.86,-1.23,-8.13,-7.33
2256,10364,Kurt Kitayama,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,-1.09,0.07,1.14,0.66,1.87,-0.89
2257,8906,Keith Mitchell,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,145,-0.73,0.19,-0.71,0.04,-0.49,-1.89
2258,1778,Kyle Stanley,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,147,-4.23,0.48,-3.95,0.49,-2.98,-2.89
2259,1077,Kevin Streelman,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T39,39.0,True,4,282,-0.1,0.47,1.04,0.32,1.83,0.65
2260,3793,Kevin Tway,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T46,46.0,True,4,283,0.46,-0.17,-1.34,0.59,-0.92,0.69
2261,5962,Lanto Griffin,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T30,30.0,True,4,280,0.08,0.21,1.16,-0.05,1.31,1.15
2262,4404991,Lee Hodges,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,146,-3.0,1.47,-0.57,-1.11,-0.22,-2.39
2263,1059,Luke List,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,1,1.0,True,4,273,1.24,0.24,1.82,0.43,2.48,2.9
2264,4859,Michael Gligic,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,77,77.0,True,4,293,-0.09,-1.02,-1.6,-0.4,-3.03,-1.81
2265,8973,Max Homa,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,142,1.22,-1.74,0.7,-0.94,-1.98,0.17
2266,9143,Mark Hubbard,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,142,-1.12,0.82,0.91,-0.36,1.36,0.17
2267,6931,Mackenzie Hughes,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,142,1.42,0.1,0.59,-0.87,-0.17,0.17
2268,1367,Matt Jones,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,144,0.2,0.54,-0.98,0.48,0.04,-0.83
2269,2571,Martin Laird,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T46,46.0,True,4,283,-0.35,-0.14,0.84,-0.14,0.56,0.69
2270,3351,Marc Leishman,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T16,16.0,True,4,277,-0.06,0.92,0.7,0.5,2.12,1.9
2271,9530,Maverick McNealy,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T30,30.0,True,4,280,1.04,0.33,-0.22,0.06,0.17,1.44
2272,6954,Matthew NeSmith,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T34,34.0,True,4,281,1.13,0.19,-0.06,-0.05,0.08,1.19
2273,9931,Mito Pereira,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T25,25.0,True,4,279,0.88,-0.05,1.22,0.01,1.18,1.4
2274,3688,Michael Thompson,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T11,11.0,True,4,276,-0.63,1.73,0.65,-0.2,2.17,2.44
2275,6151,Martin Trainer,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,145,-3.05,0.73,-2.02,0.11,-1.17,-1.89
2276,4412121,Matthew Wolff,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,64,64.0,True,4,286,0.89,-0.73,-0.29,0.2,-0.83,-0.35
2277,10048,Nick Hardy,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,144,-1.03,-1.44,-2.21,0.92,-2.73,-0.83
2278,3792,Nick Taylor,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T30,30.0,True,4,280,0.09,-0.08,0.61,-0.22,0.31,1.15
2279,1042,Nick Watney,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,148,-1.9,-0.22,2.69,-1.33,1.14,-2.83
2280,10831,Paul Barjon,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,151,-2.01,0.57,-0.62,1.3,1.26,-4.33
2281,3980,Patton Kizzire,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,142,1.26,0.95,-1.5,0.53,-0.02,0.17
2282,5692,Peter Malnati,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T25,25.0,True,4,279,0.87,0.36,0.1,-0.28,0.18,1.4
2283,308,Phil Mickelson,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,147,-0.42,-0.43,-1.97,-0.4,-2.8,-2.89
2284,707,Pat Perez,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T6,6.0,True,4,275,1.63,0.21,1.75,-0.53,1.43,2.4
2285,5579,Patrick Reed,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T46,46.0,True,4,283,-0.21,1.6,-0.57,-1.09,-0.06,0.4
2286,6825,Patrick Rodgers,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T62,62.0,True,4,285,0.51,1.42,-0.74,-0.31,0.37,0.18
2287,1674,Peter Uihlein,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,0.49,0.88,0.67,-0.8,0.75,-0.33
2288,3702,Rickie Fowler,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,142,-1.3,-2.32,1.93,-1.06,-1.45,0.17
2289,962,Ryan Palmer,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T16,16.0,True,4,277,-0.1,0.59,0.83,0.89,2.31,2.19
2290,377,Rory Sabbatini,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T70,70.0,True,4,289,1.22,-0.55,-1.49,-0.78,-2.82,-1.1
2291,5619,Robert Streb,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T56,56.0,True,4,284,-1.25,0.48,0.48,0.17,1.13,0.43
2292,9804,Richy Werenski,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,149,-1.22,-0.34,-2.11,-0.54,-3.0,-3.89
2293,9938,Sam Burns,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,-0.59,0.11,-3.53,1.26,-2.17,-0.33
2294,1195,Scott Gutschewski,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,-0.22,2.3,-1.6,0.77,1.47,-0.33
2295,11382,Sungjae Im,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T6,6.0,True,4,275,1.5,1.52,-0.28,1.14,2.38,2.69
2296,6937,Stephan Jaeger,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,142,-2.01,-0.32,-0.74,-0.68,-1.74,0.17
2297,4449,Sung Kang,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,145,-2.15,1.47,-0.25,-0.3,0.93,-1.89
2298,7081,Si Woo Kim,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T11,11.0,True,4,276,0.46,0.22,0.3,0.42,0.93,2.15
2299,10404,Sebastian Munoz,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T39,39.0,True,4,282,-0.73,0.66,0.18,-0.39,0.45,0.65
2300,4267,Seung-Yul Noh,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T74,74.0,True,4,290,-0.88,0.45,-0.61,-0.89,-1.06,-1.35
2301,1037,Scott Piercy,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,76,76.0,True,4,292,2.1,-1.16,-2.25,-1.96,-5.37,-1.85
2302,10932,Seth Reeves,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,145,-2.69,-0.68,-1.61,2.22,-0.07,-1.33
2303,7001,Sam Ryder,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,147,-1.6,-2.58,-2.82,-0.21,-5.62,-2.89
2304,9478,Scottie Scheffler,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T20,20.0,True,4,278,-0.25,0.05,1.91,0.01,1.97,1.65
2305,3378,Scott Stallings,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T46,46.0,True,4,283,-0.09,1.23,-0.6,0.34,0.96,0.69
2306,8961,Sepp Straka,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T16,16.0,True,4,277,-0.22,1.38,0.18,0.38,1.94,1.9
2307,10980,Sahith Theegala,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T25,25.0,True,4,279,0.55,-0.24,1.26,-0.02,0.99,1.69
2308,2230,Tony Finau,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,144,-3.09,-0.88,0.51,-0.3,-0.67,-0.83
2309,9513,Talor Gooch,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T20,20.0,True,4,278,-0.37,1.69,0.34,-0.26,1.76,1.65
2310,6086,Tom Hoge,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,-0.59,-0.21,-0.47,0.51,-0.17,-0.33
2311,9002,Tyler McCumber,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,147,-2.76,-0.42,-0.39,-0.66,-1.46,-2.89
2312,10664,Taylor Moore,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,142,-0.85,-0.57,-1.03,0.24,-1.36,-0.39
2313,9626,Trey Mullinax,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,146,-2.22,-0.35,-1.15,0.96,-0.53,-1.83
2314,9658,Taylor Pendrith,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T16,16.0,True,4,277,0.74,-0.24,1.14,0.57,1.47,2.19
2315,4408315,Vincent Whaley,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,CUT,0.0,False,2,143,-0.12,-1.76,-1.7,-0.64,-4.1,-0.89
2316,11119,Wyndham Clark,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T56,56.0,True,4,284,2.23,-0.96,-0.82,0.93,-0.84,0.15
2317,9877,Will Zalatoris,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,2,2.0,True,4,273,-0.42,0.56,2.64,0.95,4.15,2.9
2318,10140,Xander Schauffele,401353234,Farmers Insurance Open,Torrey Pines North,La Jolla,CA,8.4,False,T34,34.0,True,4,281,0.73,0.24,-0.38,0.63,0.49,1.19
2319,9261,Abraham Ancer,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T40,40.0,True,4,278,-0.99,-0.23,0.26,0.76,0.79,0.74
2320,9517,Austin Cook,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,216,-1.09,-0.21,-2.71,-2.71,-5.64,-0.87
2321,5548,Adam Hadwin,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T25,25.0,True,4,276,1.39,-0.19,0.61,0.79,1.21,0.81
2322,4989,Anirban Lahiri,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,66,66.0,True,4,283,-0.42,-0.47,-2.85,0.84,-2.48,-0.94
2323,4682,Andrew Landry,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,219,1.94,-0.31,-3.18,-0.17,-3.67,-1.87
2324,6015,Adam Long,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,211,-0.46,-0.2,-0.85,-0.2,-1.25,-0.89
2325,3832,Alexander Noren,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,211,-0.74,-1.12,0.07,-1.92,-2.97,-0.89
2326,5502,Andrew Putnam,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T14,14.0,True,4,274,0.83,0.96,1.94,-0.43,2.47,1.74
2327,10906,Aaron Rai,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T59,59.0,True,4,281,0.35,-1.0,-3.02,0.77,-3.25,-0.43
2328,10372,Adam Schenk,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,212,2.87,-1.84,0.67,0.99,-0.18,-0.65
2329,9484,Alex Smalley,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T25,25.0,True,4,276,0.38,-0.08,-0.25,1.05,0.72,0.81
2330,9127,Adam Svensson,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T49,49.0,True,4,279,-0.39,-1.0,1.19,-0.71,-0.51,0.07
2331,1626,Bronson Burgoon,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T49,49.0,True,4,279,0.74,-0.06,0.03,-0.41,-0.44,0.49
2332,2283,Brice Garnett,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,70,70.0,True,4,285,-0.04,-0.55,-2.81,-0.3,-3.66,-1.01
2333,159,Brian Gay,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,213,-1.34,0.03,-1.7,0.28,-1.39,0.13
2334,774,Bill Haas,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,212,-0.66,0.47,0.07,-0.6,-0.05,-1.22
2335,9584,Brandon Hagy,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,215,-1.57,-0.38,1.82,1.4,2.84,-0.54
2336,1225,Brian Harman,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T3,3.0,True,4,268,1.39,-0.36,2.28,-0.01,1.91,3.24
2337,1222,Brandt Snedeker,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T14,14.0,True,4,274,0.58,-0.43,-0.8,1.24,0.02,1.31
2338,3596,Brendan Steele,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,217,-1.04,-1.14,-1.89,0.77,-2.27,-2.32
2339,3599,Brian Stuard,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,211,0.0,-0.04,-2.12,-0.14,-2.31,-0.32
2340,3454,Brendon Todd,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,212,-1.41,0.12,2.1,-0.54,1.68,0.46
2341,4355673,Brandon Wu,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,211,-0.05,-0.34,2.56,-0.9,1.32,0.8
2342,9243,Christiaan Bezuidenhout,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T40,40.0,True,4,278,0.89,-0.83,0.62,-0.08,-0.29,0.32
2343,11098,Cameron Champ,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,212,-0.79,-0.35,-0.6,2.03,1.08,-1.22
2344,9126,Corey Conners,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,213,1.05,0.34,1.98,0.32,2.64,-0.99
2345,5704,Chesson Hadley,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,214,0.23,0.01,-0.88,1.92,1.04,-0.2
2346,208,Charles Howell III,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T25,25.0,True,4,276,-0.93,1.3,1.0,-0.28,2.02,2.08
2347,5724,Chan Kim,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,210,-0.39,0.33,0.99,0.35,1.67,-0.55
2348,3449,Chris Kirk,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,212,-1.31,1.09,-0.19,1.1,2.0,-0.65
2349,5532,Carlos Ortiz,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,215,-0.25,0.09,-2.89,0.34,-2.46,-2.22
2350,6017,C.T. Pan,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,210,-1.02,0.76,-1.9,0.85,-0.29,0.01
2351,769,Chez Reavie,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,211,-0.42,-0.29,0.91,-1.91,-1.29,-0.89
2352,1352,Chris Stroud,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,212,0.74,-1.07,2.9,-0.29,1.53,0.46
2353,9687,Curtis Thompson,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,211,-0.38,0.98,-0.08,0.17,1.07,-0.32
2354,4645,Cameron Tringale,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,210,-1.68,0.95,0.68,-0.67,0.96,-0.55
2355,1264,Camilo Villegas,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T33,33.0,True,4,277,-1.38,1.71,0.74,0.24,2.69,0.99
2356,4425906,Cameron Young,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T40,40.0,True,4,278,0.03,-0.54,-0.78,-1.11,-2.43,0.32
2357,5167,Dylan Frittelli,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,212,0.5,-2.4,2.08,-0.49,-0.81,-0.65
2358,11456,Doug Ghim,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,T59,59.0,True,4,281,-1.77,1.64,1.16,-1.23,1.57,-0.01
2359,3950,Danny Lee,401353233,The American Express,La Quinta CC,La Quinta,CA,7.6,False,CUT,0.0,True,3,211,1.93,0.23,-3.61,-0.85,-4.24,-0.32
